"x"
23.804704
23.229226
22.726824
22.471057
21.849905
21.886443
21.959521
21.758559
20.927313
20.169143
19.949914
20.059527
20.132606
20.525391
20.388373
20.662411
20.708083
20.662411
20.991255
20.461449
20.278759
20.233085
20.196547
20.662411
21.082601
20.881641
20.744621
20.589335
20.671544
20.388373
20.379238
20.543661
20.653276
21.046063
20.936448
19.849433
19.721549
19.410973
19.301358
19.456646
19.14607
19.922509
19.959048
20.671544
20.772025
20.379238
20.178278
19.82203
19.776356
19.50232
19.712414
19.785491
19.758087
19.849433
20.233085
20.114336
19.812895
19.666742
20.013855
20.370103
20.753755
20.872506
20.817699
20.525391
20.260489
20.662411
20.662411
21.219619
21.310965
21.484523
21.438849
21.237889
21.155677
21.3201
21.712887
21.831636
21.767694
22.06
22.151346
22.06
22.17875
21.932117
21.776829
21.722022
21.228754
21.804233
21.895577
21.703752
22.361441
22.891246
22.7999
22.964323
22.845574
23.393649
23.813839
23.494128
23.457591
23.67682
23.640281
23.822973
23.265764
22.845574
22.589805
22.589805
23.147015
23.220092
23.15615
22.991727
23.430186
23.421052
23.311438
23.128745
22.909516
23.019132
22.790767
22.662882
22.927785
23.439321
23.256629
22.900381
22.918651
22.544133
22.251827
22.461922
22.461922
22.708556
22.982592
22.717691
22.672017
22.790767
22.434517
22.407115
22.242692
22.315769
21.913847
21.374907
20.854236
20.936448
21.594136
21.511925
21.493657
21.886443
21.694617
21.438849
21.539329
21.621541
21.603271
21.502792
21.420581
21.393176
21.438849
21.457118
21.868175
21.941251
22.251827
21.986923
22.069135
22.023463
21.959521
21.977789
21.895577
21.648945
21.603271
21.502792
21.645068
21.569187
21.958078
22.565127
22.290058
22.527186
22.631523
22.555642
22.44182
22.593582
22.546157
22.517701
22.574611
22.574611
22.878137
22.678948
22.802256
22.631523
22.346968
22.119325
21.996019
22.233147
22.280572
22.280572
22.489245
22.280572
22.375424
22.337483
22.327999
22.223662
21.910653
21.967563
22.014988
21.806316
21.512277
21.398455
20.725011
20.563764
20.563764
20.810378
20.677585
20.706041
20.554279
20.478398
20.29818
20.250755
20.487883
20.715526
20.857803
20.857803
21.07596
20.829347
21.066475
21.398455
21.426911
21.208753
21.265664
21.398455
21.360515
21.161327
21.218239
21.35103
21.360515
21.123387
20.838832
20.364575
20.468912
20.544793
20.449942
20.848317
20.800892
20.734497
20.165389
19.178934
19.15048
18.401154
18.609828
18.704677
18.837471
18.846956
19.283271
19.785984
19.691132
19.975685
20.089508
19.804953
19.795469
20.023112
20.013627
19.738557
20.013627
19.975685
20.004141
19.804953
19.710103
19.359152
19.529885
19.302242
19.57731
19.681647
19.548855
19.823923
19.748042
19.634222
19.899804
20.222299
20.004141
20.184359
19.975685
19.87135
20.155903
20.155903
20.013627
19.776498
19.662676
19.681647
19.738557
19.776498
19.700617
19.501429
18.590857
18.48652
17.907926
18.182996
17.945868
18.164025
18.600342
18.647767
18.496005
18.609828
18.552916
18.704677
18.837471
19.036657
19.748042
19.653191
19.662676
19.890319
19.700617
19.785984
19.785984
20.412002
20.734497
20.279209
20.535308
20.430973
20.412002
20.222299
20.26024
20.193845
19.985171
19.823923
19.59628
19.558341
20.023112
20.364575
20.639645
20.582735
20.848317
21.151841
21.123387
20.715526
20.943169
20.658616
20.563764
20.895744
21.047506
20.639645
20.544793
20.706041
20.487883
20.582735
20.611189
20.658616
21.028535
21.066475
20.895744
20.924198
20.64913
20.535308
20.819863
20.914713
21.436396
21.370001
21.047506
21.047506
20.753466
20.867288
20.772436
20.829347
20.68707
20.601704
20.734497
20.487883
20.525823
20.68707
20.269726
20.023112
20.307665
20.212813
20.307665
20.146418
20.393031
20.886259
21.104416
21.161327
21.502792
21.170812
21.113902
21.227722
21.275149
21.085446
21.094931
21.161327
20.857803
20.867288
20.743982
20.895744
20.895744
20.449942
20.592218
20.269726
20.35509
20.497368
20.573249
20.506854
20.279209
20.174874
20.165389
20.231784
19.947231
19.985171
19.861865
20.117962
19.757528
19.643705
19.776498
19.776498
19.833409
19.861865
20.136932
19.918775
19.738557
19.9662
20.155903
19.994656
19.918775
19.890319
19.890319
20.013627
20.184359
20.250755
20.327755
20.327755
20.462503
20.452878
20.616501
20.59725
20.424002
20.356628
20.154507
20.154507
20.452878
20.375879
20.443252
20.606875
20.789749
20.934122
20.654999
20.558752
20.250756
19.885009
19.913885
19.865759
19.865759
19.971633
19.759887
19.80801
19.962008
20.173755
20.549127
20.549127
20.982245
21.078495
21.222867
21.52124
21.790736
21.473115
21.415366
21.50199
21.723362
21.723362
21.48274
21.299866
21.46349
21.511615
21.646363
21.91586
22.27198
21.963984
21.742612
21.886985
21.646363
21.646363
21.646363
21.829236
21.819611
21.819611
21.550114
21.550114
21.174744
21.174744
21.232493
21.376865
21.569364
21.704112
21.742612
22.194981
22.098732
22.425978
22.060233
22.146857
22.6666
22.40673
22.40673
22.40673
22.137232
22.464478
22.464478
22.464478
22.637727
22.887974
22.772474
22.743599
22.753224
23.032347
22.830223
22.907222
23.128596
23.147844
23.234468
23.176719
23.321092
22.522227
22.859098
22.897599
23.032347
22.618476
22.522227
22.637727
22.541477
22.541477
22.849473
22.849473
22.916847
22.714726
22.849473
22.782099
22.810975
22.868723
22.868723
23.157469
23.21522
23.378843
23.378843
23.513591
23.840837
24.177708
24.225832
24.245082
24.322081
24.687826
24.870699
24.851449
24.7937
24.485704
24.649327
24.764825
25.120946
25.294195
25.236444
25.496316
25.101696
24.918823
25.226819
24.966948
24.697451
24.678201
24.139208
24.370205
24.302831
24.456829
24.39908
24.581953
24.687826
24.620452
24.591577
24.562703
24.562703
24.370205
23.860087
23.821587
23.937086
23.494341
23.734963
23.667589
23.850462
23.946709
23.860087
24.042959
24.00446
23.860087
23.879336
24.158458
24.216207
24.216207
24.283581
24.283581
24.466454
24.572328
24.581953
24.687826
24.341331
24.495329
24.447204
23.898586
23.60984
23.552089
23.484715
23.455842
23.272969
23.234468
23.465465
23.263344
23.263344
22.733976
22.262355
21.93511
22.233481
21.809986
21.848486
21.694488
21.646363
21.569364
20.982245
20.885998
20.934122
20.664624
21.001496
21.001496
20.039007
19.673262
19.682888
19.047645
19.731011
20.067883
20.067883
20.683874
20.135256
20.31813
20.279629
19.682888
20.20263
19.990884
19.750261
19.471139
19.442265
18.912896
19.009145
19.086144
19.779135
19.471139
19.817635
20.019757
20.019757
19.692511
20.260379
20.221881
19.865759
20.270004
20.635751
20.289254
20.481753
20.164132
18.893646
18.749273
18.6049
18.961021
18.470152
18.470152
17.83491
18.09478
17.459538
17.526912
17.093793
16.968669
17.055293
17.575038
17.960033
18.19103
17.680912
17.902284
17.844535
18.027406
17.995342
18.073075
18.218825
18.277125
18.218825
17.490072
17.402622
17.626106
17.392905
17.130553
16.955654
16.751602
16.955654
16.858487
17.081971
16.664152
16.761319
16.70302
16.712737
16.809902
16.333784
15.945116
16.294918
16.780753
17.383188
16.99452
17.402622
17.159704
17.470639
17.081971
16.916787
17.295737
17.538655
17.490072
17.558089
17.44149
17.44149
17.013954
17.062537
17.373471
17.198572
17.198572
17.256872
17.188855
17.208287
17.120838
16.586418
16.304635
16.129734
15.945116
16.032566
15.760498
15.828516
15.925682
16.343501
16.1686
16.508685
16.819619
16.90707
16.984803
16.90707
16.771036
16.489251
16.411517
16.693303
16.819619
17.130553
17.373471
17.043105
16.99452
17.101404
17.101404
17.344322
17.93704
17.985625
17.820441
17.820441
17.771858
17.58724
17.820441
17.849591
17.956474
18.131375
18.218825
18.102224
18.131375
